item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
97,bringen,long,10,In das gemeinsame Joint-Venture mit einem Wert von 250 Millionen Honkong-Dollar ( rund 68 Millionen Mark ) bringen die beiden Partner ihre existierenden Fabriken in der Volksrepublik China,ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,In das gemeinsame Joint-Venture mit einem Wert von 250 Millionen Honkong-Dollar ( rund 68 Millionen Mark ) bringen die beiden Partner ihre existierenden Fabriken in der Volksrepublik China ein .,die beiden Partner ihre existierenden Fabriken in der Volksrepublik China,hdt-s43837,de_hdt-ud-train-a-1.conllu,-2.7362074851989746,-2.7362074851989746,-7.8638;-5.9323;-4.4788;-6.0666;-12.9272;-8.2124;-8.2866;-5.4192;-4.1370;-12.7243;-5.2762;-5.8359;-6.3359;-6.9197;-3.0008,-3.0007872581481934,0.26457977294921875,1,1,16,1.0
98,bringen,long,12,Doch auch Intel bleibt nicht untätig und brachte erst vor kurzem eine Low-Voltage-Version des Mobile Pentium III mit 700 MHz,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Doch auch Intel bleibt nicht untätig und brachte erst vor kurzem eine Low-Voltage-Version des Mobile Pentium III mit 700 MHz heraus , die mit gerade mal 10 Watt im Normalbetrieb auskommt .",erst vor kurzem eine Low-Voltage-Version des Mobile Pentium III mit 700 MHz,hdt-s186700,de_hdt-ud-train-b-2.conllu,-2.277414560317993,-2.277414560317993,-7.3442;-3.7198;-1.9940;-6.3221;-6.6781;-11.5717;-8.0206;-8.1162;-4.2114;-12.6405;-7.4934;-7.3696;-3.8231;-7.6635;-7.3414,-1.9940435886383057,-0.2833709716796875,0,2,16,0.5
99,bringen,long,9,MainboardsChipsatz-TreiberAMD bringt für den Irongate-Chipsatz direkt einen ganzen Haufen neuer Treiber,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,MainboardsChipsatz-TreiberAMD bringt für den Irongate-Chipsatz direkt einen ganzen Haufen neuer Treiber heraus :,für den Irongate-Chipsatz direkt einen ganzen Haufen neuer Treiber,hdt-s145828,de_hdt-ud-train-b-1.conllu,-1.1972031593322754,-1.1972031593322754,-8.1593;-4.1026;-2.2322;-6.9609;-4.7614;-12.1795;-9.2373;-5.7069;-2.9798;-13.8018;-7.2245;-6.1767;-5.1481;-7.6663;-4.5146,-2.232168674468994,1.0349655151367188,1,1,16,1.0
100,schlagen,short,0,Er schlägt,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Er schlägt vor , die persönlichen Daten von Internetnutzern als persönliches Eigentum unter entsprechend hohen Schutz zu stellen und nicht freiwilligen Vereinbarungen der Netzbetreiber und Dienstanbieter zu überlassen .",,hdt-s198873,de_hdt-ud-train-b-2.conllu,-1.8812490701675415,-1.8812490701675415,-6.0687;-3.8201;-6.0865;-8.7939;-6.1234;-3.1981;-9.9378;-5.8203;-10.1109;-7.7879;-8.7535;-6.5102;-3.9430;-4.4130;-7.4698,-3.1981053352355957,1.3168562650680542,1,1,16,1.0
101,schlagen,short,2,"So sollte etwa der Kauf von Schüler-PCs von der Bundesregierung steuerlich gefördert werden , schlug der Branchenverband",vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"So sollte etwa der Kauf von Schüler-PCs von der Bundesregierung steuerlich gefördert werden , schlug der Branchenverband vor .",der Branchenverband,hdt-s156445,de_hdt-ud-train-b-1.conllu,-1.2433310747146606,-1.2433310747146606,-7.7578;-5.6714;-6.4812;-12.0501;-8.5298;-5.7091;-10.0066;-10.0011;-14.1600;-12.0975;-6.9755;-6.6731;-6.0922;-5.8516;-7.0286,-5.6713972091674805,4.42806613445282,1,1,16,1.0
102,schlagen,short,0,"Robin Gape , der Vorsitzende der Arbeitsgruppe SEC LI , schlug",vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Robin Gape , der Vorsitzende der Arbeitsgruppe SEC LI , schlug vor , den Betreiber der US-Website Cryptome , wo einige nicht zur Publikation bestimmte Dokumente von SEC LI erhältlich sind , durch ETSI-Anwälte auffordern zu lassen , die Dokumente vom Netz zu nehmen .",,hdt-s96503,de_hdt-ud-train-a-2.conllu,-0.4529989957809448,-0.4529989957809448,-8.5302;-5.8839;-7.0458;-11.1260;-8.3411;-4.2482;-11.0663;-8.4169;-14.7604;-13.3466;-11.5316;-8.3807;-6.4019;-8.6484;-8.0203,-4.2482147216796875,3.7952157258987427,1,1,16,1.0
103,schlagen,medium,4,Anoto schlägt aber noch andere Anwenungen,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,Anoto schlägt aber noch andere Anwenungen vor :,aber noch andere Anwenungen,hdt-s113484,de_hdt-ud-test.conllu,-0.34703952074050903,-0.34703952074050903,-4.3994;-4.4066;-5.8683;-8.2279;-5.4462;-5.1187;-8.2806;-11.3595;-11.0940;-12.7304;-9.3235;-9.5964;-5.0916;-8.1691;-9.2209,-4.399373531341553,4.052334010601044,1,1,16,1.0
104,schlagen,medium,3,Der Verband schlägt den Unternehmen zudem,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Der Verband schlägt den Unternehmen zudem vor , den Kunden die Möglichkeit einzuräumen , sich selbst aus dem Mail-Verteiler austragen zu können .",den Unternehmen zudem,hdt-s66510,de_hdt-ud-train-a-2.conllu,-0.47717002034187317,-0.47717002034187317,-9.4679;-5.5896;-8.9127;-10.8904;-6.6658;-3.2020;-7.2445;-6.8645;-17.2228;-15.6980;-14.4224;-9.5491;-5.0047;-11.5138;-11.0740,-3.202000617980957,2.724830597639084,1,1,16,1.0
105,schlagen,medium,5,"Eine solche Abgabe könnte rund 15 Mark pro Monat betragen , sei dann aber von allen volljährigen Bürgern zu entrichten , schlägt der Baden-Württembergische CDU-Fraktionschef Günther Oettinger",vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Eine solche Abgabe könnte rund 15 Mark pro Monat betragen , sei dann aber von allen volljährigen Bürgern zu entrichten , schlägt der Baden-Württembergische CDU-Fraktionschef Günther Oettinger vor .",der Baden-Württembergische CDU-Fraktionschef Günther Oettinger,hdt-s113385,de_hdt-ud-test.conllu,-0.5652070045471191,-0.5652070045471191,-7.5238;-5.8861;-6.1051;-12.1409;-6.3439;-4.0752;-6.2887;-7.7504;-13.4701;-11.7336;-9.3211;-7.0813;-6.4083;-6.0972;-6.1037,-4.075159549713135,3.5099525451660156,1,1,16,1.0
106,schlagen,long,17,In dieser Rechnung schlägt sich auch der Übernahmeversuch der deutschen Mannesmann AG durch die britische Vodafone AirTouch mit 148 Milliarden US-Dollar,nieder,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;vor;weiter;zu;zurück;zusammen,16,In dieser Rechnung schlägt sich auch der Übernahmeversuch der deutschen Mannesmann AG durch die britische Vodafone AirTouch mit 148 Milliarden US-Dollar nieder .,sich auch der Übernahmeversuch der deutschen Mannesmann AG durch die britische Vodafone AirTouch mit 148 Milliarden US-Dollar,hdt-s80545,de_hdt-ud-train-a-2.conllu,-0.6319275498390198,-0.6319275498390198,-4.3310;-5.4876;-4.6507;-13.2621;-2.7743;-5.1819;-10.0962;-11.7531;-7.4084;-9.7522;-5.8635;-8.3070;-3.5932;-7.0075;-4.1239,-2.7742843627929688,2.142356812953949,1,1,16,1.0
107,schlagen,long,9,Stattdessen schlug der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,Stattdessen schlug der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik vor .,der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik,hdt-s180524,de_hdt-ud-train-b-2.conllu,-0.6152716279029846,-0.6152716279029846,-3.9898;-2.9693;-4.7104;-10.1241;-3.3247;-3.4825;-9.3833;-12.5503;-11.7531;-10.5686;-7.6451;-8.1284;-4.4957;-6.8114;-9.4482,-2.969264030456543,2.3539924025535583,1,1,16,1.0
108,schlagen,long,11,Offensichtlich schlug die Flaute in dem PC-Geschäft der letzten Monate bei Gateway voll,zu,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;vor;weiter;zurück;zusammen,16,Offensichtlich schlug die Flaute im PC-Geschäft der letzten Monate bei Gateway voll zu .,die Flaute in dem PC-Geschäft der letzten Monate bei Gateway voll,hdt-s143099,de_hdt-ud-train-b-1.conllu,-0.9221070408821106,-0.9221070408821106,-4.8942;-1.9520;-5.5489;-10.7519;-2.0435;-2.8097;-4.8466;-9.4904;-9.6476;-5.6487;-10.1838;-6.6028;-7.9362;-6.9781;-6.3156,-1.9520180225372314,1.0299109816551208,1,1,16,1.0
109,führen,short,2,Als Begründung für die geballte Kritik an Internet-Unternehmen führte der Werberat,an,ab;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,"Als Begründung für die geballte Kritik an Internet-Unternehmen führte der Werberat an , dass Webfirmen häufiger als andere Werbetreibende auf provozierende Bildmotive zurückgreifen würden , um rasch Marktbedeutung zu erlangen .",der Werberat,hdt-s201909,de_hdt-ud-train-b-2.conllu,-5.142248630523682,-5.142248630523682,-8.5317;-5.1927;-5.2646;-6.5400;-3.9988;-14.6470;-18.0802;-16.1943;-13.4264;-6.7065;-13.3860;-7.4989;-10.1676;-8.3385,-3.9987587928771973,-1.1434898376464844,0,2,15,0.5
110,führen,short,0,Man hat dort jetzt auch eine Demo-Webseite und führt,vor,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vorbei;weiter;zurück;zusammen,15,"Man hat dort jetzt auch eine Demo-Webseite und führt vor , daß die ID-Nummern online nicht nur gelesen , sondern sogar heimlich geändert werden können .",,hdt-s53537,de_hdt-ud-train-a-1.conllu,-6.289642333984375,-6.289642333984375,-6.5605;-6.0550;-4.8900;-6.2264;-5.2688;-4.1682;-8.3370;-15.2824;-15.1731;-13.8811;-11.0723;-6.6466;-11.6792;-7.5272,-4.168212890625,-2.121429443359375,0,6,15,0.16666666666666666
111,führen,short,0,Das Unternehmen führt,an,ab;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,"Das Unternehmen führt an , gestiegene Kosten bei der Kundenwerbung im Mobilfunkbereich seien hierfür verantwortlich .",,hdt-s205709,de_hdt-ud-train-b-2.conllu,-5.927939414978027,-5.927939414978027,-6.4003;-5.0247;-5.6541;-5.0333;-2.8169;-9.3562;-18.1481;-15.2309;-14.2585;-6.0274;-13.4975;-7.6412;-10.7175;-5.8073,-2.8168747425079346,-3.1110646724700928,0,6,15,0.16666666666666666
112,führen,medium,3,Ein Viertel seiner Einnahmen führt er nach Niue,ab,an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,Ein Viertel seiner Einnahmen führt er nach Niue ab .,er nach Niue,hdt-s127591,de_hdt-ud-train-b-1.conllu,-6.803354263305664,-6.803354263305664,-4.6447;-5.4957;-3.8571;-5.7500;-5.2824;-10.8564;-19.1364;-17.2709;-18.2344;-8.3166;-12.6393;-6.0621;-4.6381;-6.7082,-3.857149124145508,-2.9462051391601562,0,9,15,0.1111111111111111
113,führen,medium,5,Nun führt der Internet-Musikdienstleister einen neuen Service,ein,ab;an;auf;aus;durch;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,Nun führt der Internet-Musikdienstleister einen neuen Service ein :,der Internet-Musikdienstleister einen neuen Service,hdt-s178132,de_hdt-ud-train-b-2.conllu,-1.1950278282165527,-1.1950278282165527,-7.9379;-3.0125;-2.8583;-5.0022;-3.2028;-7.1078;-12.6816;-15.2997;-16.4450;-3.0446;-10.6882;-6.4457;-11.4368;-8.1369,-2.8582968711853027,1.66326904296875,1,1,15,1.0
114,führen,medium,7,Science und Celera führen diese Einschränkungen auch auf die amerikanische Rechtslage,zurück,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zusammen,15,"Science und Celera führen diese Einschränkungen auch auf die amerikanische Rechtslage zurück , was den Besitz von Datenbanken angeht .",diese Einschränkungen auch auf die amerikanische Rechtslage,hdt-s95490,de_hdt-ud-train-a-2.conllu,-0.5114744901657104,-0.5114744901657104,-4.0762;-2.0165;-7.1616;-3.6678;-5.8794;-4.4767;-9.7186;-16.8676;-15.9414;-16.9552;-6.0609;-12.7852;-6.0775;-9.5178,-2.0165176391601562,1.5050431489944458,1,1,15,1.0
115,führen,long,13,"Nach erfolgreichem Test in den USA führt LEGO den Roboter-Baukasten "" Robotics Invention Systems 1.5 "" ab Oktober in Deutschland",ein,ab;an;auf;aus;durch;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,"Nach erfolgreichem Test in den USA führt LEGO den Roboter-Baukasten "" Robotics Invention Systems 1.5 "" ab Oktober in Deutschland ein .","LEGO den Roboter-Baukasten "" Robotics Invention Systems 1.5 "" ab Oktober in Deutschland",hdt-s47816,de_hdt-ud-train-a-1.conllu,-1.6535197496414185,-1.6535197496414185,-7.8020;-1.3948;-2.6117;-4.6462;-3.3586;-5.3292;-15.0040;-14.2127;-17.9018;-3.6169;-10.5189;-4.5320;-9.7719;-7.9458,-1.3947879076004028,-0.2587318420410156,0,2,15,0.5
116,führen,long,8,"Auf einer gestrigen Pre-IFA-Konferenz führte der Konzern seinen 100-Hz-Fernseher "" Lenaro 92 """,vor,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vorbei;weiter;zurück;zusammen,15,"Auf einer gestrigen Pre-IFA-Konferenz führte der Konzern seinen 100-Hz-Fernseher "" Lenaro 92 "" vor , der in schickem Edel-Design daherkommt , aber zusätzlich mit inneren Werten wie DVD-Player , Dolby-5.1-Sound und eben jenen besagten Standardeinschüben für verschiedene Module glänzen kann .","der Konzern seinen 100-Hz-Fernseher "" Lenaro 92 """,hdt-s27428,de_hdt-ud-train-a-1.conllu,-1.6487293243408203,-1.6487293243408203,-7.0900;-4.3369;-2.2345;-3.9360;-4.1945;-3.8361;-7.5744;-14.0939;-15.3548;-13.5850;-10.3193;-5.8156;-7.0965;-5.2420,-2.234537124633789,0.5858078002929688,1,1,15,1.0
117,führen,long,9,Die Zuwächse führt Adobe auf das gute Geschäft mit Web-Design- und Acrobat-Software,zurück,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zusammen,15,"Die Zuwächse führt Adobe auf das gute Geschäft mit Web-Design- und Acrobat-Software zurück "" Wir sind in der besten Position in der siebzehnjährigen Geschichte des Unternehmens "" , kommentierte Adobe-CEO John Warnock das Quartalsergebnis .",Adobe auf das gute Geschäft mit Web-Design- und Acrobat-Software,hdt-s15588,de_hdt-ud-test.conllu,-0.23538784682750702,-0.23538784682750702,-7.4485;-6.1644;-7.0410;-4.7833;-6.2144;-6.0048;-7.4395;-16.4694;-16.8978;-18.8150;-6.9159;-13.5996;-6.6524;-8.9187,-4.783304214477539,4.547916367650032,1,1,15,1.0
118,treten,short,2,Bei der Analyse traten mehrere Schwachstellen,zutage,ab;an;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen,14,"Bei der Analyse traten mehrere Schwachstellen zutage , die das WEP-Verfahren unter anderem wegen des verwendeten symmetrischen RC4-Algorithmus verhältnismäßig leicht angreifbar machen :",mehrere Schwachstellen,hdt-s78260,de_hdt-ud-train-a-2.conllu,-4.994451706908876,-2.497225853454438,-10.0168;-5.9148;-0.1997;-6.3577;-5.0809;-6.1209;-9.6424;-13.7559;-5.6371;-12.3076;-5.7769;-8.3776;-7.7061,-0.19971096515655518,-4.794740741752321,0,2,14,0.5
119,treten,short,0,Iomega-Chef Albertson tritt,zurück,ab;an;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zusammen;zutage,14,Iomega-Chef Albertson tritt zurück,,hdt-s70880,de_hdt-ud-train-a-2.conllu,-0.48652565479278564,-0.48652565479278564,-3.9924;-5.4342;-4.4723;-3.7835;-3.9652;-6.3560;-8.8680;-11.8326;-10.6236;-10.5502;-5.2721;-6.9131;-13.4515,-3.783453941345215,3.296928286552429,1,1,14,1.0
120,treten,short,2,Bei der Abgeordnetenhauswahl in Berlin 2006 traten folgende Kandidaten,an,ab;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,Bei der Abgeordnetenhauswahl in Berlin 2006 traten folgende Kandidaten an:,folgende Kandidaten,train-s9863,de_gsd-ud-train.conllu,-0.4045996069908142,-0.4045996069908142,-9.3937;-3.5591;-8.1796;-4.6121;-6.8245;-11.3056;-12.9261;-11.4545;-15.7607;-9.6839;-11.2269;-7.0478;-17.0775,-3.5591254234313965,3.1545258164405823,1,1,14,1.0
121,treten,medium,5,"Nachdem er 1898 bei der Kongresswahl seinem republikanischen Herausforderer Francis W. Cushman unterlegen war , trat er in die US Army",ein,ab;an;auf;aus;bei;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Nachdem er 1898 bei der Kongresswahl seinem republikanischen Herausforderer Francis W. Cushman unterlegen war, trat er in die US Army ein und diente während des Spanisch - Amerikanischen Krieges als Generalinspektor im Rang eines Oberst in Puerto Rico.",er in die US Army,train-s5332,de_gsd-ud-train.conllu,-0.03589264303445816,-0.03589264303445816,-9.1490;-6.9736;-7.0815;-7.5427;-7.5084;-16.9559;-12.2261;-12.4986;-15.8398;-9.6471;-6.1585;-13.7835;-20.1572,-6.158546447753906,6.122653804719448,1,1,14,1.0
122,treten,medium,5,Unter anderem gewann er 2005 die Kartweltmeisterschaft der Formel A. 2006 wechselte er in den Formelsport und trat in der britischen Formel BMW,an,ab;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,Unter anderem gewann er 2005 die Kartweltmeisterschaft der Formel A. 2006 wechselte er in den Formelsport und trat in der britischen Formel BMW an.,in der britischen Formel BMW,train-s13058,de_gsd-ud-train.conllu,-0.10147605836391449,-0.10147605836391449,-12.1322;-5.5132;-10.4210;-5.0727;-5.6761;-18.3955;-14.7472;-13.9621;-16.8221;-9.8647;-12.1744;-8.9620;-16.9983,-5.0726752281188965,4.971199169754982,1,1,14,1.0
123,treten,medium,5,"Das Szenario der Infowar-Simulation "" Informo "" spielt in dem Jahr 2005 : in dem Vorfeld einer Konferenz zu dem Promoting der Schweiz als Wirtschaftsstandort treten verschiedene Unregelmäßigkeiten in der Kommunikationsinfrastruktur",auf,ab;an;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Das Szenario der Infowar-Simulation "" Informo "" spielt im Jahr 2005 : im Vorfeld einer Konferenz zum Promoting der Schweiz als Wirtschaftsstandort treten verschiedene Unregelmäßigkeiten in der Kommunikationsinfrastruktur auf .",verschiedene Unregelmäßigkeiten in der Kommunikationsinfrastruktur,hdt-s103558,de_hdt-ud-dev.conllu,-0.6806073784828186,-0.6806073784828186,-8.6184;-5.1849;-5.2156;-6.0558;-3.6116;-9.8910;-11.1233;-5.3027;-10.0233;-5.8406;-9.0495;-5.6204;-6.5549,-3.6116108894348145,2.931003510951996,1,1,14,1.0
124,treten,long,10,"Den in der Vergangenheit immer wieder geäußerten Gerüchten , auch DVDplanet sei pleite , tritt die Firma mit einem "" Financial Statement "" jedoch energisch",entgegen,ab;an;auf;aus;bei;ein;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Den in der Vergangenheit immer wieder geäußerten Gerüchten , auch DVDplanet sei pleite , tritt die Firma mit einem "" Financial Statement "" jedoch energisch entgegen .","die Firma mit einem "" Financial Statement "" jedoch energisch",hdt-s178314,de_hdt-ud-train-b-2.conllu,-0.7609742283821106,-0.7609742283821106,-6.9806;-4.8956;-2.6950;-6.7323;-6.7448;-4.9777;-10.1952;-4.5871;-10.2793;-5.6459;-1.6553;-9.2014;-10.3702,-1.6552765369415283,0.8943023085594177,1,1,14,1.0
125,treten,long,8,Nach einer Kontroverse trat Stein 1861 enttäuscht von seinem Amt als Rabbiner,zurück,ab;an;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zusammen;zutage,14,Nach einer Kontroverse trat Stein 1861 enttäuscht von seinem Amt als Rabbiner zurück.,Stein 1861 enttäuscht von seinem Amt als Rabbiner,train-s6529,de_gsd-ud-train.conllu,-0.3068970739841461,-0.3068970739841461,-5.1275;-4.3422;-4.8068;-4.1208;-6.4242;-7.7372;-10.4067;-14.8153;-8.6308;-8.5698;-7.6957;-10.0198;-14.4766,-4.120793342590332,3.813896268606186,1,1,14,1.0
126,treten,long,11,"Laut Dirk Lohmann , Senior Manager bei Service und Support , tritt der Fehler nur "" bei einem geringen Prozentsatz "" der Geräte",auf,ab;an;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Laut Dirk Lohmann , Senior Manager bei Service und Support , tritt der Fehler nur "" bei einem geringen Prozentsatz "" der Geräte auf , die Toshiba Ende Juni und Anfang August ausgeliefert habe .","der Fehler nur "" bei einem geringen Prozentsatz "" der Geräte",hdt-s188015,de_hdt-ud-train-b-2.conllu,-1.1040410995483398,-1.1040410995483398,-5.1550;-2.8784;-3.1577;-4.4392;-2.3051;-6.8384;-8.9906;-7.7151;-8.2417;-4.3437;-4.1952;-6.7270;-6.5829,-2.305109977722168,1.2010688781738281,1,1,14,1.0
127,finden,short,0,Die Gesellschaft für Konsumforschung ( GfK ) fand,heraus,ab;an;ein;statt;vor;wieder;zurecht;zurück;zusammen,10,"Die Gesellschaft für Konsumforschung ( GfK ) fand heraus , dass bereits 18 Prozent der WWW-Nutzer älter sind als 50 Jahre ( August 2000 ) .",,hdt-s124257,de_hdt-ud-train-b-1.conllu,-2.1235363483428955,-2.1235363483428955,-6.4461;-5.8699;-5.3442;-7.0236;-4.3441;-6.9355;-12.7317;-9.2710;-6.4380,-4.344117164611816,2.220580816268921,1,1,10,1.0
128,finden,short,1,Auch zu den neuen Prozessoren Timna oder Itanium sowie Themen wie Beyond AGP4X oder dem Funkstandard Bluetooth finden Vorträge,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,Auch zu den neuen Prozessoren Timna oder Itanium sowie Themen wie Beyond AGP4X oder dem Funkstandard Bluetooth finden Vorträge statt .,Vorträge,hdt-s187528,de_hdt-ud-train-b-2.conllu,-1.294093370437622,-1.294093370437622,-7.5216;-5.6617;-6.1305;-9.2439;-6.0703;-7.7613;-13.9818;-11.1124;-9.0699,-5.661650657653809,4.3675572872161865,1,1,10,1.0
129,finden,short,2,In Rahmen des Festivals finden verschiedene Wettbewerbe,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,In Rahmen des Festivals finden verschiedene Wettbewerbe statt:,verschiedene Wettbewerbe,train-s11063,de_gsd-ud-train.conllu,-0.7114290595054626,-0.7114290595054626,-7.8342;-6.0670;-7.9507;-10.2606;-5.9006;-8.1964;-17.9534;-14.0660;-8.2950,-5.900599956512451,5.1891708970069885,1,1,10,1.0
130,finden,medium,7,Jährlich finden in Las Vegas 3.700 Messen und Versammlungen,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Jährlich finden in Las Vegas 3.700 Messen und Versammlungen statt , die 4,4 Milliarden US-Dollar in die Stadtkasse spülen und 4 Millionen Teilnehmer in die vielen Hotels ( die Zahlen der Messegesellschaft LVCVA beziehen sich auf 1998/1999 ) , die ständig um neue Prunkbauten ergänzt werden .",in Las Vegas 3.700 Messen und Versammlungen,hdt-s146122,de_hdt-ud-train-b-1.conllu,-0.2383449524641037,-0.2383449524641037,-8.0279;-6.2051;-7.8623;-10.6919;-7.0756;-9.4025;-14.9815;-13.8090;-7.7642,-6.20511531829834,5.966770365834236,1,1,10,1.0
131,finden,medium,4,In dem Sands Convention Center findet der Linux-Teil der Comdex,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,Im Sands Convention Center findet der Linux-Teil der Comdex statt .,der Linux-Teil der Comdex,hdt-s146119,de_hdt-ud-train-b-1.conllu,-1.4569809436798096,-1.4569809436798096,-7.3926;-6.0719;-5.7523;-10.1163;-6.4947;-6.5337;-15.0445;-11.3051;-6.9417,-5.752333641052246,4.2953526973724365,1,1,10,1.0
132,finden,medium,4,Die an dem kommenden Montag beginnende Versteigerung finde zu einem günstigen Zeitpunkt,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Die am kommenden Montag beginnende Versteigerung finde zu einem günstigen Zeitpunkt statt , sagte der Präsident der Behörde , Klaus-Dieter Scheurle , am heutigen Freitag in Bonn .",zu einem günstigen Zeitpunkt,hdt-s174878,de_hdt-ud-train-b-2.conllu,-0.16542750597000122,-0.16542750597000122,-6.8110;-4.4854;-5.5827;-8.0120;-6.0920;-7.1270;-14.1118;-11.1129;-8.0477,-4.485381603240967,4.319954097270966,1,1,10,1.0
133,finden,long,13,Während der Hannover Messe findet ein Kongreß der Studenten und Jungingenieure des VDI mit mehr als 1.200 Teilnehmern,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Während der Hannover Messe findet ein Kongreß der Studenten und Jungingenieure des VDI mit mehr als 1.200 Teilnehmern statt , auf dem sich Firmen vorstellen und Gelegenheit zu Kontakten geben .",ein Kongreß der Studenten und Jungingenieure des VDI mit mehr als 1.200 Teilnehmern,hdt-s58298,de_hdt-ud-train-a-1.conllu,-0.30351462960243225,-0.30351462960243225,-8.2351;-4.4261;-6.9514;-10.7538;-7.0116;-8.0104;-15.4142;-13.3584;-7.1048,-4.426057815551758,4.122543185949326,1,1,10,1.0
134,finden,long,11,Erstmals findet ein Treffen der Internet Engineering Taskforce ( IETF ) in Deutschland,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,Erstmals findet ein Treffen der Internet Engineering Taskforce ( IETF ) in Deutschland statt .,ein Treffen der Internet Engineering Taskforce ( IETF ) in Deutschland,hdt-s106823,de_hdt-ud-dev.conllu,-0.33679163455963135,-0.33679163455963135,-6.6911;-6.0645;-6.8658;-10.0897;-5.8749;-7.5049;-16.5972;-11.4455;-6.6788,-5.874923229217529,5.538131594657898,1,1,10,1.0
135,finden,long,8,Seit 1997 findet diese Struktur-Analyse zu der Internetnutzung in halbjährlichem Abstand,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Seit 1997 findet diese Struktur-Analyse zur Internetnutzung in halbjährlichem Abstand statt , und zwar im Namen der Auftraggeber-Gemeinschaft GfK Online Monitor .",diese Struktur-Analyse zu der Internetnutzung in halbjährlichem Abstand,hdt-s70573,de_hdt-ud-train-a-2.conllu,-0.6106276512145996,-0.6106276512145996,-7.0333;-4.8446;-6.7890;-8.1694;-4.9777;-6.3201;-13.2242;-9.6723;-6.8808,-4.84457540512085,4.23394775390625,1,1,10,1.0
