item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
126,treten,long,11,"Laut Dirk Lohmann , Senior Manager bei Service und Support , tritt der Fehler nur "" bei einem geringen Prozentsatz "" der Geräte",auf,ab;an;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Laut Dirk Lohmann , Senior Manager bei Service und Support , tritt der Fehler nur "" bei einem geringen Prozentsatz "" der Geräte auf , die Toshiba Ende Juni und Anfang August ausgeliefert habe .","der Fehler nur "" bei einem geringen Prozentsatz "" der Geräte",hdt-s188015,de_hdt-ud-train-b-2.conllu,-0.28674566745758057,-0.28674566745758057,-7.4019;-3.7230;-5.0881;-6.0095;-4.8008;-10.7982;-12.6618;-9.2453;-12.5088;-6.1455;-10.2922;-9.2543;-7.5056,-3.7229905128479004,3.43624484539032,1,1,14,1.0
127,finden,short,0,Die Gesellschaft für Konsumforschung ( GfK ) fand,heraus,ab;an;ein;statt;vor;wieder;zurecht;zurück;zusammen,10,"Die Gesellschaft für Konsumforschung ( GfK ) fand heraus , dass bereits 18 Prozent der WWW-Nutzer älter sind als 50 Jahre ( August 2000 ) .",,hdt-s124257,de_hdt-ud-train-b-1.conllu,-1.2102413177490234,-1.2102413177490234,-7.4917;-6.8041;-5.9308;-7.6414;-4.6839;-8.0153;-12.0157;-10.9636;-7.7459,-4.683948516845703,3.4737071990966797,1,1,10,1.0
128,finden,short,1,Auch zu den neuen Prozessoren Timna oder Itanium sowie Themen wie Beyond AGP4X oder dem Funkstandard Bluetooth finden Vorträge,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,Auch zu den neuen Prozessoren Timna oder Itanium sowie Themen wie Beyond AGP4X oder dem Funkstandard Bluetooth finden Vorträge statt .,Vorträge,hdt-s187528,de_hdt-ud-train-b-2.conllu,-0.9507101774215698,-0.9507101774215698,-7.8082;-5.7190;-9.4600;-10.2601;-6.8495;-10.4687;-15.8441;-14.7433;-9.0648,-5.718999862670898,4.768289685249329,1,1,10,1.0
129,finden,short,2,In Rahmen des Festivals finden verschiedene Wettbewerbe,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,In Rahmen des Festivals finden verschiedene Wettbewerbe statt:,verschiedene Wettbewerbe,train-s11063,de_gsd-ud-train.conllu,-0.5853398442268372,-0.5853398442268372,-8.5949;-6.2595;-10.4144;-10.2875;-7.7399;-11.6414;-18.5463;-14.9150;-9.9466,-6.259536266326904,5.674196422100067,1,1,10,1.0
130,finden,medium,7,Jährlich finden in Las Vegas 3.700 Messen und Versammlungen,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Jährlich finden in Las Vegas 3.700 Messen und Versammlungen statt , die 4,4 Milliarden US-Dollar in die Stadtkasse spülen und 4 Millionen Teilnehmer in die vielen Hotels ( die Zahlen der Messegesellschaft LVCVA beziehen sich auf 1998/1999 ) , die ständig um neue Prunkbauten ergänzt werden .",in Las Vegas 3.700 Messen und Versammlungen,hdt-s146122,de_hdt-ud-train-b-1.conllu,-0.24016167223453522,-0.24016167223453522,-9.0141;-7.0126;-10.8973;-12.0390;-8.2998;-12.4117;-16.7516;-15.5312;-9.3764,-7.012613296508789,6.772451624274254,1,1,10,1.0
131,finden,medium,4,In dem Sands Convention Center findet der Linux-Teil der Comdex,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,Im Sands Convention Center findet der Linux-Teil der Comdex statt .,der Linux-Teil der Comdex,hdt-s146119,de_hdt-ud-train-b-1.conllu,-0.49424290657043457,-0.49424290657043457,-7.5404;-7.5702;-8.0553;-11.9570;-7.4661;-7.6633;-14.5658;-13.3913;-8.0459,-7.466069221496582,6.9718263149261475,1,1,10,1.0
132,finden,medium,4,Die an dem kommenden Montag beginnende Versteigerung finde zu einem günstigen Zeitpunkt,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Die am kommenden Montag beginnende Versteigerung finde zu einem günstigen Zeitpunkt statt , sagte der Präsident der Behörde , Klaus-Dieter Scheurle , am heutigen Freitag in Bonn .",zu einem günstigen Zeitpunkt,hdt-s174878,de_hdt-ud-train-b-2.conllu,-0.09837092459201813,-0.09837092459201813,-8.3646;-5.6405;-8.2617;-9.5554;-5.3600;-8.6793;-16.9145;-13.6680;-9.3824,-5.359950542449951,5.261579617857933,1,1,10,1.0
133,finden,long,13,Während der Hannover Messe findet ein Kongreß der Studenten und Jungingenieure des VDI mit mehr als 1.200 Teilnehmern,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Während der Hannover Messe findet ein Kongreß der Studenten und Jungingenieure des VDI mit mehr als 1.200 Teilnehmern statt , auf dem sich Firmen vorstellen und Gelegenheit zu Kontakten geben .",ein Kongreß der Studenten und Jungingenieure des VDI mit mehr als 1.200 Teilnehmern,hdt-s58298,de_hdt-ud-train-a-1.conllu,-0.38911670446395874,-0.38911670446395874,-8.2293;-5.2099;-9.5831;-11.7343;-7.5877;-9.1612;-17.3248;-14.1302;-7.8546,-5.209864139556885,4.820747435092926,1,1,10,1.0
134,finden,long,11,Erstmals findet ein Treffen der Internet Engineering Taskforce ( IETF ) in Deutschland,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,Erstmals findet ein Treffen der Internet Engineering Taskforce ( IETF ) in Deutschland statt .,ein Treffen der Internet Engineering Taskforce ( IETF ) in Deutschland,hdt-s106823,de_hdt-ud-dev.conllu,-0.17466065287590027,-0.17466065287590027,-7.6030;-5.9460;-9.1608;-11.8940;-7.8375;-8.6645;-17.2423;-14.2972;-7.8757,-5.945961952209473,5.771301299333572,1,1,10,1.0
135,finden,long,8,Seit 1997 findet diese Struktur-Analyse zu der Internetnutzung in halbjährlichem Abstand,statt,ab;an;ein;heraus;vor;wieder;zurecht;zurück;zusammen,10,"Seit 1997 findet diese Struktur-Analyse zur Internetnutzung in halbjährlichem Abstand statt , und zwar im Namen der Auftraggeber-Gemeinschaft GfK Online Monitor .",diese Struktur-Analyse zu der Internetnutzung in halbjährlichem Abstand,hdt-s70573,de_hdt-ud-train-a-2.conllu,-0.2554992139339447,-0.2554992139339447,-8.3564;-4.8731;-7.6901;-9.0789;-7.0441;-6.7468;-16.1483;-12.2700;-7.7625,-4.873110294342041,4.617611080408096,1,1,10,1.0
136,halten,short,2,An dem bislang vorgestellten Angebot der Großhandelsflatrate halte man dennoch,fest,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,"Am bislang vorgestellten Angebot der Großhandelsflatrate halte man dennoch fest , betonte Broszio .",man dennoch,hdt-s201742,de_hdt-ud-train-b-2.conllu,-0.39468809962272644,-0.39468809962272644,-10.7472;-2.7238;-7.8199;-10.1825;-7.4603;-9.3591;-7.6782;-9.2339;-5.3441;-9.0121;-12.5064;-13.0436;-6.8422;-10.2332;-9.4258;-8.4113;-9.2451;-12.2199;-10.5420;-8.0167,-2.7237534523010254,2.329065352678299,1,1,21,1.0
137,halten,short,2,"Die Fernfahrer diskutierten über den Kompromiß , und ihr Verband hielt den Streikaufruf",aufrecht,ab;an;auf;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,"Die Fernfahrer diskutierten über den Kompromiß, und ihr Verband hielt den Streikaufruf aufrecht, weil er grundsätzlich jedes Strafpunktesystem mit Führerscheinentzug ablehnt.",den Streikaufruf,test-s405,de_gsd-ud-test.conllu,-3.1067404747009277,-3.1067404747009277,-5.7869;-4.4353;-4.4127;-5.0250;-5.7642;-4.9166;-6.3075;-5.6724;-6.2814;-9.9463;-6.2431;-9.7850;-4.5579;-7.3162;-8.7249;-5.4417;-9.8976;-11.2535;-4.1916;-6.6881,-4.191638469696045,1.0848979949951172,1,1,21,1.0
138,halten,short,1,Die Zahl der Swisscom-Mobilkunden ist um weitere 259.000 gestiegen ; auch der SMS-Boom hält weiter,an,ab;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,Die Zahl der Swisscom-Mobilkunden ist um weitere 259.000 gestiegen ; auch der SMS-Boom hält weiter an .,weiter,hdt-s166749,de_hdt-ud-train-b-2.conllu,-0.008889504708349705,-0.008889504708349705,-12.1155;-8.1178;-10.9407;-10.4693;-14.1941;-13.6266;-9.0083;-11.5279;-14.4879;-15.7138;-10.0897;-19.2295;-8.3298;-13.2646;-13.5101;-10.0791;-11.0783;-17.6173;-15.2460;-13.1897,-8.117827415466309,8.108937910757959,1,1,21,1.0
139,halten,medium,3,Trotzdem hielten sich die Börsianer,zurück,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zusammen,21,Trotzdem hielten sich die Börsianer zurück :,sich die Börsianer,hdt-s161750,de_hdt-ud-train-b-1.conllu,-2.292346239089966,-2.292346239089966,-8.5157;-2.6823;-5.1633;-10.3844;-4.6835;-7.2909;-5.4680;-7.0998;-6.3486;-8.7960;-7.0776;-6.8560;-12.2590;-2.1173;-8.3646;-8.8646;-4.3977;-9.4962;-8.6558;-7.5060,-2.1173489093780518,-0.17499732971191406,0,2,21,0.5
140,halten,medium,6,Bei dem Pentium III hält Intel jedoch weiterhin an der PSN,fest,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,"Beim Pentium III hält Intel jedoch weiterhin an der PSN fest und betrachtet den Verzicht auf dieses Feature beim Celeron als marktorientierte Abgrenzung , ähnlich wie der auf 66 MHz reduzierte externe Takt ( FSB ) und der halbierte L2-Cache .",Intel jedoch weiterhin an der PSN,hdt-s13520,de_hdt-ud-test.conllu,-12.055156707763672,-12.055156707763672,-11.7364;-10.2636;-10.3516;-15.5157;-12.4469;-14.1040;-16.3473;-11.8360;-10.6178;-14.9706;-13.8842;-12.4663;-9.8195;-15.6992;-12.3818;-12.3848;-18.8102;-14.0495;-13.2730;-11.1709,-9.819496154785156,-2.2356605529785156,0,8,21,0.125
141,halten,medium,4,Der Internet-Boom hält zudem in Deutschland unvermindert,an,ab;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,Der Internet-Boom hält zudem in Deutschland unvermindert an :,zudem in Deutschland unvermindert,hdt-s151609,de_hdt-ud-train-b-1.conllu,-0.030325239524245262,-0.030325239524245262,-11.5684;-8.6084;-12.6043;-11.1920;-15.1669;-13.0343;-10.1205;-10.9480;-14.0636;-15.8970;-10.8100;-19.0320;-7.7301;-14.2910;-13.7862;-11.0134;-11.5017;-17.2991;-16.3425;-13.4007,-7.730061054229736,7.699735814705491,1,1,21,1.0
142,halten,long,9,Als letzte große Firma hält damit nur noch Sun an dem Java Media Framework,fest,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;frei;mit;offen;stand;vor;wach;zugute;zurück;zusammen,21,Als letzte große Firma hält damit nur noch Sun am Java Media Framework fest .,damit nur noch Sun an dem Java Media Framework,hdt-s192190,de_hdt-ud-train-b-2.conllu,-0.3201428949832916,-0.3201428949832916,-9.2993;-8.1308;-7.0907;-11.4304;-6.7763;-11.2454;-13.5659;-10.2846;-10.0430;-12.6664;-17.1754;-13.6148;-5.3064;-11.8593;-11.2076;-9.6721;-12.3262;-15.5902;-11.2488;-7.8812,-5.306392669677734,4.986249774694443,1,1,21,1.0
143,halten,long,10,Die US-Justiz hält sich die Tür für eine mögliche Zerschlagung des Softwareriesen Microsoft,offen,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;stand;vor;wach;zugute;zurück;zusammen,21,Die US-Justiz hält sich die Tür für eine mögliche Zerschlagung des Softwareriesen Microsoft offen .,sich die Tür für eine mögliche Zerschlagung des Softwareriesen Microsoft,hdt-s87833,de_hdt-ud-train-a-2.conllu,-0.7276599407196045,-0.7276599407196045,-9.0701;-7.5650;-4.1401;-11.4646;-7.2190;-9.9906;-10.0045;-3.7541;-7.2749;-11.1827;-11.8899;-7.1636;-6.6828;-4.4277;-11.1871;-5.2817;-14.8956;-13.3292;-10.5147;-10.7189,-3.754053831100464,3.0263938903808594,1,1,21,1.0
144,halten,long,13,"Die ICANN-Server hielten dem Ansturm der Surfer , die sich für eine Mitgliedschaft interessierten , kaum",stand,ab;an;auf;aufrecht;aus;bereit;dagegen;durch;ein;entgegen;fern;fest;frei;mit;offen;vor;wach;zugute;zurück;zusammen,21,"Die ICANN-Server hielten dem Ansturm der Surfer , die sich für eine Mitgliedschaft interessierten , kaum stand , und wiesen anmeldungswillige Internet-Nutzer oft wegen Überlastung zurück .","dem Ansturm der Surfer , die sich für eine Mitgliedschaft interessierten , kaum",hdt-s126030,de_hdt-ud-train-b-1.conllu,-0.44160905480384827,-0.44160905480384827,-8.9455;-9.3443;-6.9806;-9.4718;-7.6568;-12.0681;-11.3389;-8.4452;-7.2208;-7.0686;-14.3626;-12.7046;-15.3903;-7.6099;-11.1905;-9.4307;-15.2707;-13.0759;-12.3048;-12.6797,-6.9805588722229,6.538949817419052,1,1,21,1.0
145,sehen,short,0,Knuthens Zeitplan sieht,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,"Knuthens Zeitplan sieht vor , etwa im Jahr 2004 den Subband 4A fertiggestellt zu haben .",,hdt-s11436,de_hdt-ud-test.conllu,-1.2209804058074951,-1.2209804058074951,-7.1002;-7.2694;-5.4824;-4.5489;-8.8227;-10.0184;-15.9916;-7.4668;-9.4215;-7.1520,-4.548945426940918,3.327965021133423,1,1,11,1.0
146,sehen,short,2,"Für 18 Prozent ist der Grund , in das WWW zu gehen , das Nutzwertinteresse an dem E-Commerce , 16 Prozent haben ein ausgeprägtes Technikinteresse und zwölf Prozent der Heavy-User sind ausgesprochen unterhaltungsorientiert , spielen online , hören Musik , sehen sich Videos",an,ab;aus;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,"Für 18 Prozent ist der Grund , ins WWW zu gehen , das Nutzwertinteresse am E-Commerce , 16 Prozent haben ein ausgeprägtes Technikinteresse und zwölf Prozent der Heavy-User sind ausgesprochen unterhaltungsorientiert , spielen online , hören Musik , sehen sich Videos an oder laden sie herunter .",sich Videos,hdt-s55012,de_hdt-ud-train-a-1.conllu,-0.4376632869243622,-0.4376632869243622,-8.3014;-7.4600;-11.3825;-14.3199;-12.6473;-15.6328;-8.6940;-10.0765;-14.9806;-5.5085,-5.508515357971191,5.070852071046829,1,1,11,1.0
147,sehen,short,2,Der Plan sieht unter anderem,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,"Der Plan sieht unter anderem vor , daß in jedem Land eine ausreichende Zahl von Spezialisten zur Bekämpfung der High-Tech Kriminalität angestellt werden , daß die Staaten enger zusammenarbeiten und Angriffe auf Netzwerke sowie die Identifizierung der Täter schneller erfolgen sollen , daß ein Straftäter auch in dem Land zur Rechenschaft gezogen werden kann , in das er geflohen ist , wenn eine Auslieferung nicht möglich ist , und daß entsprechende Gesetze für eine leichtere Strafverfolgung geschaffen werden müssen .",unter anderem,hdt-s96137,de_hdt-ud-train-a-2.conllu,-0.6178910136222839,-0.6178910136222839,-8.9163;-8.0994;-5.2345;-3.5931;-12.2328;-10.9444;-15.1935;-10.0212;-9.6158;-9.0991,-3.5930745601654053,2.9751835465431213,1,1,11,1.0
148,sehen,medium,5,Die Deutsche Telekom sieht sich zunehmend Kritik von Marktbeobachtern,gegenüber,ab;an;aus;ein;entgegen;hinweg;um;vor;voraus;zu,11,"Die Deutsche Telekom sieht sich zunehmend Kritik von Marktbeobachtern gegenüber , sie gerate im Rennen um die Globalisierung der Telefonmärkte ins Hintertreffen .",sich zunehmend Kritik von Marktbeobachtern,hdt-s33070,de_hdt-ud-train-a-1.conllu,-5.622804164886475,-5.622804164886475,-12.6629;-7.4660;-5.3374;-12.6373;-6.7330;-14.8619;-9.9347;-9.5819;-13.5394;-6.4261,-5.337350368499756,-0.28545379638671875,0,2,11,0.5
149,sehen,medium,7,Nach Berichten in dem Register sehen Gegenwart und Zukunft der M-II-Prozessoren wie folgt,aus,ab;an;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,Nach Berichten im Register sehen Gegenwart und Zukunft der M-II-Prozessoren wie folgt aus :,Gegenwart und Zukunft der M-II-Prozessoren wie folgt,hdt-s188337,de_hdt-ud-train-b-2.conllu,-0.0038446097169071436,-0.0038446097169071436,-11.5143;-10.2998;-11.8335;-13.1432;-12.0416;-17.3874;-11.4988;-11.1849;-11.3181;-11.3929,-10.299786567687988,10.295941957971081,1,1,11,1.0
150,sehen,medium,3,Er sieht jetzt sehr gut,aus,ab;an;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,Er sieht jetzt sehr gut aus.,jetzt sehr gut,dev-s427,de_gsd-ud-dev.conllu,-0.2689819633960724,-0.2689819633960724,-8.2016;-6.8185;-6.7838;-12.8578;-11.8350;-13.6250;-7.3064;-8.3578;-9.3547;-5.2383,-5.238319396972656,4.969337433576584,1,1,11,1.0
151,sehen,long,8,Die Situation der Branche sah in dem Frühjahr dieses Jahres eigentlich nicht besser,aus,ab;an;ein;entgegen;gegenüber;hinweg;um;vor;voraus;zu,11,"Die Situation der Branche sah im Frühjahr dieses Jahres eigentlich nicht besser aus , trotzdem schossen die Kurse damals in die Höhe .",in dem Frühjahr dieses Jahres eigentlich nicht besser,hdt-s43436,de_hdt-ud-train-a-1.conllu,-0.00592452147975564,-0.00592452147975564,-12.9288;-10.3505;-12.5117;-15.5946;-14.8315;-19.3262;-11.4966;-11.5663;-12.7411;-9.4775,-9.477516174316406,9.47159165283665,1,1,11,1.0
152,sehen,long,8,Dieses sehe das Outsourcing der operativen Geschäftsbereiche in eigenständige Profitcenter,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,Dieses sehe das Outsourcing der operativen Geschäftsbereiche in eigenständige Profitcenter vor .,das Outsourcing der operativen Geschäftsbereiche in eigenständige Profitcenter,hdt-s140586,de_hdt-ud-train-b-1.conllu,-3.433464527130127,-3.433464527130127,-6.1246;-2.9863;-5.3056;-6.1277;-7.7286;-7.8863;-10.5941;-6.9281;-6.5310;-6.3150,-2.986301898956299,-0.4471626281738281,0,2,11,0.5
153,sehen,long,14,Über die von dem Fast-Ethernet-Standard bekannte Twisted-Pair-Verkabelung ( CAT-5 UTP ) sieht IEEE 1394b eine Übertragungsrate von 100 MBit/s bei einer maximalen Kabellänge von 100 m,vor,ab;an;aus;ein;entgegen;gegenüber;hinweg;um;voraus;zu,11,Über die vom Fast-Ethernet-Standard bekannte Twisted-Pair-Verkabelung ( CAT-5 UTP ) sieht IEEE 1394b eine Übertragungsrate von 100 MBit/s bei einer maximalen Kabellänge von 100 m vor .,IEEE 1394b eine Übertragungsrate von 100 MBit/s bei einer maximalen Kabellänge von 100 m,hdt-s26176,de_hdt-ud-train-a-1.conllu,-0.12205515056848526,-0.12205515056848526,-9.2197;-8.5321;-6.8089;-10.0509;-9.9658;-8.8186;-10.2559;-11.1848;-8.4359;-5.9060,-5.90599250793457,5.783937357366085,1,1,11,1.0
